interview__key,fecha,hora_acc,cve_entrevistador
17-31-25-13,01/12/2020,19:19:26,E050106
17-31-25-13,01/12/2020,19:19:26,E050106
17-31-25-13,01/12/2020,19:19:46,E050106
17-31-25-13,01/12/2020,19:19:46,E050106
17-31-25-13,01/12/2020,19:22:24,E050106
17-31-25-13,01/12/2020,19:22:24,E050106
17-31-25-13,01/12/2020,19:23:24,E050106
17-31-25-13,01/12/2020,19:23:25,E050106
17-31-25-13,01/12/2020,19:23:51,E050106
17-31-25-13,01/12/2020,19:23:51,E050106
17-31-25-13,03/12/2020,21:03:52,admin
73-58-37-78,05/12/2020,17:11:48,E010101
73-58-37-78,05/12/2020,17:11:48,E010101
73-58-37-78,05/12/2020,17:11:48,E010101
73-58-37-78,05/12/2020,17:11:48,E010101
73-58-37-78,05/12/2020,17:11:52,E010101
73-58-37-78,05/12/2020,17:44:22,E010101
73-58-37-78,05/12/2020,17:44:22,E010101
73-58-37-78,16/12/2020,19:12:22,admin
51-30-77-57,08/12/2020,14:17:23,E090301
51-30-77-57,08/12/2020,14:17:23,E090301
51-30-77-57,08/12/2020,14:17:23,E090301
51-30-77-57,08/12/2020,14:17:23,E090301
51-30-77-57,08/12/2020,14:17:25,E090301
51-30-77-57,08/12/2020,14:18:30,E090301
51-30-77-57,08/12/2020,14:18:30,E090301
51-30-77-57,08/12/2020,14:18:38,E090301
51-30-77-57,08/12/2020,14:18:38,E090301
51-30-77-57,08/12/2020,14:19:41,E090301
51-30-77-57,08/12/2020,14:20:07,E090301
51-30-77-57,08/12/2020,14:22:18,E090301
51-30-77-57,08/12/2020,14:23:11,E090301
51-30-77-57,08/12/2020,14:25:03,E090301
51-30-77-57,08/12/2020,14:25:53,E090301
51-30-77-57,08/12/2020,14:32:12,E090301
51-30-77-57,08/12/2020,14:32:12,E090301
51-30-77-57,08/12/2020,14:33:59,E090301
51-30-77-57,08/12/2020,14:34:04,E090301
51-30-77-57,08/12/2020,14:40:54,E090301
51-30-77-57,08/12/2020,14:42:30,E090301
51-30-77-57,08/12/2020,14:44:31,E090301
51-30-77-57,08/12/2020,14:44:31,E090301
51-30-77-57,08/12/2020,14:48:36,E090301
51-30-77-57,08/12/2020,14:48:36,E090301
51-30-77-57,08/12/2020,14:50:06,E090301
51-30-77-57,08/12/2020,14:50:06,E090301
51-30-77-57,08/12/2020,14:54:10,E090301
51-30-77-57,08/12/2020,14:54:44,E090301
51-30-77-57,08/12/2020,14:56:20,E090301
51-30-77-57,08/12/2020,15:00:18,E090301
51-30-77-57,08/12/2020,15:01:57,E090301
51-30-77-57,08/12/2020,15:04:57,E090301
51-30-77-57,08/12/2020,15:07:43,E090301
51-30-77-57,08/12/2020,15:07:43,E090301
51-30-77-57,08/12/2020,15:13:48,E090301
51-30-77-57,08/12/2020,15:17:56,E090301
51-30-77-57,08/12/2020,15:21:04,E090301
51-30-77-57,08/12/2020,15:23:34,E090301
51-30-77-57,08/12/2020,15:25:41,E090301
51-30-77-57,08/12/2020,15:25:55,E090301
51-30-77-57,08/12/2020,15:40:26,E090301
51-30-77-57,08/12/2020,15:42:19,E090301
51-30-77-57,08/12/2020,15:45:42,E090301
51-30-77-57,08/12/2020,15:45:43,E090301
51-30-77-57,08/12/2020,15:47:29,E090301
51-30-77-57,08/12/2020,15:47:29,E090301
51-30-77-57,08/12/2020,15:48:34,E090301
51-30-77-57,08/12/2020,15:48:34,E090301
51-30-77-57,08/12/2020,15:52:33,E090301
51-30-77-57,08/12/2020,15:52:33,E090301
51-30-77-57,08/12/2020,16:17:14,E090301
51-30-77-57,08/12/2020,16:26:52,E090301
51-30-77-57,08/12/2020,16:41:52,E090301
51-30-77-57,08/12/2020,16:58:53,E090301
51-30-77-57,08/12/2020,16:59:57,E090301
51-30-77-57,08/12/2020,16:59:57,E090301
51-30-77-57,08/12/2020,17:00:42,E090301
51-30-77-57,08/12/2020,17:00:42,E090301
51-30-77-57,08/12/2020,17:01:14,E090301
51-30-77-57,08/12/2020,17:01:14,E090301
51-30-77-57,08/12/2020,17:01:16,E090301
51-30-77-57,08/12/2020,17:01:16,E090301
51-30-77-57,08/12/2020,17:01:31,E090301
51-30-77-57,08/12/2020,17:01:32,E090301
51-30-77-57,08/12/2020,17:05:34,E090301
51-30-77-57,08/12/2020,17:05:34,E090301
51-30-77-57,16/12/2020,19:12:22,admin
76-56-81-14,05/12/2020,03:17:09,E010101
76-56-81-14,05/12/2020,03:17:09,E010101
76-56-81-14,05/12/2020,03:17:09,E010101
76-56-81-14,05/12/2020,03:17:09,E010101
76-56-81-14,05/12/2020,03:17:10,E010101
76-56-81-14,05/12/2020,03:38:23,E010101
76-56-81-14,05/12/2020,03:38:23,E010101
76-56-81-14,16/12/2020,19:12:22,admin
09-68-93-17,05/12/2020,02:49:28,E010101
09-68-93-17,05/12/2020,02:49:28,E010101
09-68-93-17,05/12/2020,02:49:28,E010101
09-68-93-17,05/12/2020,02:49:28,E010101
09-68-93-17,05/12/2020,02:49:29,E010101
09-68-93-17,05/12/2020,03:03:58,E010101
09-68-93-17,05/12/2020,03:05:14,E010101
09-68-93-17,05/12/2020,03:13:13,E010101
09-68-93-17,05/12/2020,03:13:13,E010101
09-68-93-17,16/12/2020,19:12:22,admin
90-28-22-14,16/12/2020,01:14:39,E090311
90-28-22-14,16/12/2020,01:14:39,E090311
90-28-22-14,16/12/2020,01:14:39,E090311
90-28-22-14,16/12/2020,01:14:39,E090311
90-28-22-14,16/12/2020,01:14:40,E090311
90-28-22-14,16/12/2020,01:16:24,E090311
90-28-22-14,16/12/2020,01:16:24,E090311
90-28-22-14,16/12/2020,01:19:28,E090311
90-28-22-14,16/12/2020,01:19:28,E090311
90-28-22-14,16/12/2020,01:21:47,E090311
90-28-22-14,16/12/2020,01:21:47,E090311
90-28-22-14,16/12/2020,01:24:16,E090311
90-28-22-14,16/12/2020,01:24:16,E090311
90-28-22-14,16/12/2020,19:12:22,admin
